업소 명,자치구 명,업태 명,지도 Y좌표,지도 X좌표,도로명주소
카페테리아 바이 아워홈,용산구,한식,37.55167727,126.9729212,서울특별시 용산구 한강대로
솔마루,용산구,한식,37.5397272,126.9625837,서울특별시 용산구 효창원로62길
미성일식,용산구,일식,37.54355033,126.973232,서울특별시 용산구 한강대로84길
청운숯불갈비,용산구,한식,37.55415571,126.968484,서울특별시 용산구 청파로
(주)코파카바나그릴,용산구,경양식,37.53486751,126.9930033,서울특별시 용산구 이태원로27가길
부산갈비,용산구,식육취급,37.5351559,126.9942705,서울특별시 용산구 이태원로27가길
한강회관,용산구,한식,37.52039845,126.9743488,서울특별시 용산구 이촌로75길
(주)이랜드파크 외식 자연별곡 명동점,중구,한식,37.56245884,126.984109,서울특별시 중구 명동4길
이가촌,중구,한식,37.5630681,126.9856119,서울특별시 중구 명동10길
강호동백정 명동점,중구,한식,37.5630681,126.9856119,서울특별시 중구 명동10길
캘리스코 사보텐 SFC점,중구,일식,37.5684225,126.9782579,서울특별시 중구 세종대로
솜씨,중구,뷔페식,37.56207597,126.9787396,서울특별시 중구 남대문로5길
더 레이브,중구,경양식,37.56574292,127.007063,서울특별시 중구 을지로
맘초이,중구,한식,37.5657099,126.9862317,서울특별시 중구 을지로
(주)아워홈 맘초이ENA센터점,중구,한식,37.56286804,126.9746783,서울특별시 중구 서소문로
강호동 백정,중구,한식,37.56645588,127.0141352,서울특별시 중구 퇴계로73길
동회루,중구,중국식,37.56100014,126.994101,서울특별시 중구 퇴계로
육쌈냉면,중구,한식,37.56774666,127.0083309,서울특별시 중구 장충단로13길
포베이,중구,기타(일반음식점),37.56667998,127.0067371,서울특별시 중구 을지로43길
시화담,종로구,한식,37.57207097,126.9866109,서울특별시 종로구 인사동길
신선설농탕,종로구,한식,37.57207097,126.9866109,서울특별시 종로구 인사동길
김가네대청마루,종로구,한식,37.57383691,126.9865426,서울특별시 종로구 인사동4길
놀부부대찌개1철판1보쌈,종로구,한식,37.57255466,126.9989993,서울특별시 종로구 종로31길
풍천손가네민물장어,종로구,한식,37.57257202,127.0125017,서울특별시 종로구 종로51가길
종로진낙지,종로구,한식,37.57211447,126.9890922,서울특별시 종로구 수표로
인사동쭈꾸미,종로구,한식,37.57214657,126.9859136,서울특별시 종로구 인사동길
양반댁,종로구,한식,37.5722619,126.9858864,서울특별시 종로구 인사동길
조양갈비,종로구,한식,37.56880248,126.9898533,서울특별시 종로구 수표로
(주)캘리스코 사보텐 광화문점,종로구,경양식,37.5723969,126.9743219,서울특별시 종로구 새문안로5가길
(주)캘리스코 사보텐 종로그랑서울점,종로구,경양식,37.57096024,126.9814402,서울특별시 종로구 종로
(주)캘리스코 사보텐 대학로점,종로구,경양식,37.58289085,127.0021149,서울특별시 종로구 대학로
인사동.한정식.둘레골,종로구,한식,37.57504041,126.9846678,서울특별시 종로구 인사동14길
오 감자탕,종로구,한식,37.58300616,127.0028621,서울특별시 종로구 대학로8가길
스시고,종로구,분식,37.58447522,126.9818535,서울특별시 종로구 삼청로
배수사,종로구,일식,37.57391633,126.9877743,서울특별시 종로구 삼일대로
하루연가,종로구,기타(일반음식점),37.57184801,127.0080552,서울특별시 종로구 율곡로
에이치 플레이트(H-plate),종로구,경양식,37.57801765,126.9876377,서울특별시 종로구 율곡로
(주)아워홈 쉐프앤유,종로구,한식,37.57070559,127.0073306,서울특별시 종로구 종로
진고기명가,종로구,기타(일반음식점),37.57639284,126.9706074,서울특별시 종로구 사직로
인사동 그집,종로구,한식,37.57446377,126.9846498,서울특별시 종로구 인사동12길
꾸미국수,종로구,한식,37.57441701,126.9853109,서울특별시 종로구 인사동10길
미정국수0410,종로구,한식,37.58290167,127.0015035,서울특별시 종로구 대학로
새마을식당,종로구,한식,37.58223854,127.0015171,서울특별시 종로구 대학로11길
홍콩반점 0410,종로구,한식,37.58163664,127.0030885,서울특별시 종로구 대학로10길
핏제리아 O,종로구,경양식,37.58034637,127.004533,서울특별시 종로구 동숭길
애슐리 종각역점,종로구,뷔페식,37.57074433,126.9836091,서울특별시 종로구 종로
수사 광화문점,종로구,일식,37.57099586,126.9789137,서울특별시 종로구 종로3길
자연별곡 광화문점,종로구,한식,37.57099586,126.9789137,서울특별시 종로구 종로3길
지화자 청운점,종로구,한식,37.58708913,126.9693986,서울특별시 종로구 자하문로
동구밖장작구이,강동구,한식,37.52635615,127.1450002,서울특별시 강동구 진황도로
풍년비빔국수,강동구,한식,37.53709607,127.1261664,서울특별시 강동구 천호옛길
가장맛있는족발 천호점,강동구,한식,37.53836129,127.1259649,서울특별시 강동구 천호대로155길
프로포즈,강동구,뷔페식,37.53478485,127.1336797,서울특별시 강동구 천호대로
스카이라운지,강동구,한식,37.53478485,127.1336797,서울특별시 강동구 천호대로
정선생국밥,강동구,한식,37.55446254,127.1305731,서울특별시 강동구 고덕로
푸주옥,강동구,한식,37.52385824,127.1297958,서울특별시 강동구 강동대로
함경면옥,강동구,한식,37.52354793,127.1301301,서울특별시 강동구 강동대로
빛나는바다 방이점,송파구,기타(일반음식점),37.51073545,127.1128208,서울특별시 송파구 백제고분로
원조감자탕,송파구,분식,0,0,서울특별시 송파구 풍성로25길
검룡소,송파구,기타(일반음식점),37.49368691,127.1216154,서울특별시 송파구 중대로
시래옥,송파구,한식,37.51504767,127.1183245,서울특별시 송파구 위례성대로
라팔로마,송파구,한식,37.51131078,127.0981404,서울특별시 송파구 올림픽로
도누애 샤브샤브,송파구,일식,37.49677082,127.1358826,서울특별시 송파구 오금로44길
가원,송파구,일식,37.51260624,127.1086521,서울특별시 송파구 오금로15길
본자연,송파구,한식,37.50673676,127.0943659,서울특별시 송파구 석촌호수로
담은갈비,송파구,한식,37.5068522,127.0895887,서울특별시 송파구 삼전로
무한소,송파구,호프(소주방),37.50969411,127.0819463,서울특별시 송파구 백제고분로9길
로꼬로꼬 조개찜(잠실 신천점),송파구,한식,37.510332,127.0819877,서울특별시 송파구 백제고분로7길
잠실영양센타,송파구,분식,37.51027537,127.0804765,서울특별시 송파구 백제고분로7길
청국장과 보리밥,송파구,한식,37.5044509,127.0861161,서울특별시 송파구 백제고분로20길
미소야잠실본점,송파구,일식,37.50472139,127.085854,서울특별시 송파구 백제고분로
선우가,송파구,한식,37.50521341,127.0779604,서울특별시 송파구 도곡로
더블린테라스,강남구,경양식,37.50069448,127.0291005,서울특별시 강남구 강남대로94길
씨제이푸드빌(주)비비고 강남역점,강남구,한식,37.50028761,127.0275306,서울특별시 강남구 테헤란로1길
(주)아워홈 맘초이,강남구,한식,37.49382809,127.0319067,서울특별시 강남구 역삼로
청년닭탕,강남구,한식,37.49450231,127.0308893,서울특별시 강남구 역삼로3길
더키친살바토레쿠오모압구정점,강남구,경양식,37.52569724,127.0360382,서울특별시 강남구 언주로164길
더스테이크하우스,강남구,경양식,37.52289662,127.0370142,서울특별시 강남구 도산대로
씨제이푸드빌(주)빕스강남점,강남구,경양식,37.49921721,127.0275393,서울특별시 강남구 강남대로
강남목장,강남구,한식,37.50035962,127.0403053,서울특별시 강남구 논현로86길
해우리,강남구,한식,37.49777436,127.0324241,서울특별시 강남구 논현로85길
유끼노스시,강남구,일식,0,0,서울특별시 강남구 논현로
장서는 날,강남구,한식,37.49570931,127.032197,서울특별시 강남구 강남대로78길
세븐스프링스 잠원점,서초구,뷔페식,37.51272809,127.0068453,서울특별시 서초구 잠원로
토다이 반포점,서초구,뷔페식,37.50488952,127.00228,서울특별시 서초구 신반포로
크래버 대게나라,서초구,한식,37.48669592,127.010814,서울특별시 서초구 반포대로
아펠가모 반포점,서초구,기타(일반음식점),37.50066919,127.003257,서울특별시 서초구 반포대로
